split,pair,tr_kappa,tr_halflife,tr_vr,tr_excess,tr_nev,oos_excess,oos_kappa,oos_nev,oos_floor,oos_obs
0,BTCUSDT_VETUSDT,0.0021656969772572083,320.05732465757785,0.7035135494725916,0.2355119414582747,39,0.07680434098222821,0.002180080615302637,19,0.9621310285737353,1.0389353695559636
0,BTCUSDT_GALAUSDT,0.0007151179444418891,969.2767269333581,0.8436124515631661,0.23210406302891495,38,-0.14228852061804542,0.005301696544955632,18,0.9117141518199098,0.7694256312018644
0,BTCUSDT_SHIBUSDT,0.0013398066902113072,517.3486485954371,0.7199263058809388,0.06389917865888983,32,-0.01297251034468283,0.0005990275338940165,17,0.9927652907335066,0.9797927803888238
0,BTCUSDT_LTCUSDT,0.0,inf,1.0325828627089348,0.23227814123182644,37,-0.04121057705962006,0.0003377500938326061,17,1.0188594760940832,0.9776488990344632
0,BTCUSDT_ATOMUSDT,0.0020700484236854826,334.8458773374376,0.726949491144131,0.03508162016105654,33,-0.0465224042325737,0.0008208451718008634,19,1.0021770432553292,0.9556546390227555
0,BTCUSDT_DOTUSDT,0.0012326563047667784,562.319908541814,0.8771471719549471,0.03430579732871197,34,-0.40109043977384906,0.0005447021027202996,16,1.1326381301131767,0.7315476903393276
0,BTCUSDT_XLMUSDT,0.0,inf,1.0635472612787564,0.07636649616230828,27,-0.10861473447136738,0.00020879231680899035,12,0.9155342236087595,0.8069194891373921
0,BTCUSDT_HBARUSDT,0.0022172771327198804,312.6118834363652,0.6618068580502043,0.0753614309727394,37,-0.134925251727107,0.001749086870112748,19,1.002270323342659,0.8673450716155521
0,BTCUSDT_ONEUSDT,0.005046699756418548,137.34662532249504,0.5403520191150464,0.18101890232436824,42,-0.04877966452915605,0.0053101836368896925,23,0.8994423897535097,0.8506627252243536
0,BTCUSDT_VTHOUSDT,0.005449408750456193,127.19676799834826,0.5733298204953639,0.8386410269682291,34,0.3619327478268606,0.0023506242425427966,16,1.010199346622545,1.3721320944494055
0,BTCUSDT_BCHUSDT,0.0020990432892093844,330.22052671482675,0.6731263639553458,0.3038019374189044,31,0.42562161080026084,0.0006103716334514689,16,1.0226599406209105,1.4482815514211713
0,BTCUSDT_ALGOUSDT,0.0019614046514677803,353.3932582658258,0.8996757142266326,0.16948666461845185,35,-0.2621641019468912,0.0012916889466926206,17,1.0135213305458977,0.7513572285990064
